Id. Parada,Cod. Via / Cod. Vía,Num. Portal,Suprimida,Denominació / Denominación,Línies / Líneas,Proximas_llegadas,geo_shape,geo_point_2d,geometry,latitud,longitud,hora_descarga
116.0,900.0,104 (JARDÍ),0,Blasco Ibáñez - Dr. Manuel Candela (116),"30,31,71,81,N1",  Natzaret - Próximo   Blasco Ibáñez - 2 min.   La Patacona - 7 min.   Universitats - 8 min.   Blasco Ibáñez - 14 min.   Universitats - 17 min.   La Patacona - 20 min.   Natzaret - 41 min.,"{""coordinates"": [-0.34858313350798925, 39.474045029375766], ""type"": ""Point""}","39.474045029375766, -0.34858313350798925",POINT (-0.3485831335079893 39.47404502937577),39.474045029375766,-0.34858313350798925,16:12:07
140.0,70620.0,56,0,Amistat (140),32,  Pass. Marítim - Próximo   Pass. Marítim - 10 min.,"{""coordinates"": [-0.34907035242266354, 39.46978606620381], ""type"": ""Point""}","39.46978606620381, -0.34907035242266354",POINT (-0.3490703524226635 39.46978606620381),39.46978606620381,-0.34907035242266354,16:12:07
168.0,900.0,50 (COPUT),0,Blasco Ibáñez - Suècia (168),"30,31,71,81",  La Patacona - 3 min.   Universitats - 4 min.   Blasco Ibáñez - 11 min.   Universitats - 13 min.   La Patacona - 16 min.   Blasco Ibáñez - 17 min.   Natzaret - 37 min.,"{""coordinates"": [-0.3569299534665867, 39.476161365025774], ""type"": ""Point""}","39.476161365025774, -0.3569299534665867",POINT (-0.3569299534665867 39.47616136502577),39.476161365025774,-0.3569299534665867,16:12:07
171.0,17790.0,7,0,Cavanilles - Primat Reig (171),"12,70,N2",  La Fontsanta - 8 min.   Pl. America - 14 min.   La Fontsanta - 22 min.   Pl. America - 27 min.,"{""coordinates"": [-0.36420459609600464, 39.48399968086772], ""type"": ""Point""}","39.48399968086772, -0.36420459609600464",POINT (-0.3642045960960046 39.48399968086772),39.48399968086772,-0.36420459609600464,16:12:07
175.0,37890.0,26,0,Jaume Roig - Primat Reig (175),"12,70",  Alboraia - 3 min.   C.Art.Faller - 8 min.   Alboraia - 17 min.   C.Art.Faller - 24 min.,"{""coordinates"": [-0.3629854002034975, 39.48319549974947], ""type"": ""Point""}","39.48319549974947, -0.3629854002034975",POINT (-0.3629854002034975 39.48319549974947),39.48319549974947,-0.3629854002034975,16:12:07
197.0,61410.0,35,0,Primat Reig - Sant Vicent de Paül (197),"11,89,N2",  La Fe - 3 min.   La Fe - 8 min.   Els Orriols - 11 min.   Els Orriols - 21 min.,"{""coordinates"": [-0.37104667515331724, 39.49014106160885], ""type"": ""Point""}","39.49014106160885, -0.37104667515331724",POINT (-0.3710466751533172 39.49014106160885),39.49014106160885,-0.37104667515331724,16:12:07
219.0,81310.0,3,0,Aragó - Passeig de l'Albereda (219),"10,12,80,93,N1",  Av. Cid - 3 min.   Pl. America - 4 min.   Av. Cid - 9 min.   Sant Marcel.li - 10 min.   Pl. Espanya - 10 min.   Sant Marcel.li - 22 min.   Pl. America - 23 min.   Pl. Espanya - 26 min.,"{""coordinates"": [-0.36020487868032763, 39.469483362915454], ""type"": ""Point""}","39.469483362915454, -0.36020487868032763",POINT (-0.3602048786803276 39.46948336291545),39.469483362915454,-0.36020487868032763,16:12:07
226.0,14730.0,69,0,Cardenal Benlloch - Ernest Ferrer (226),"18,90",  C. Benlloch - Próximo   C. Benlloch - 9 min.   Hosp. Dr.Peset - 14 min.   Hosp. Dr.Peset - 28 min.,"{""coordinates"": [-0.3542597170047676, 39.47204907178329], ""type"": ""Point""}","39.47204907178329, -0.3542597170047676",POINT (-0.3542597170047676 39.47204907178329),39.47204907178329,-0.3542597170047676,16:12:07
244.0,53640.0,5,0,Dr. Peset Aleixandre - Constitució (244),"90,N10",  C. Benlloch - 5 min.   C. Benlloch - 8 min.,"{""coordinates"": [-0.37485267359299973, 39.49175393541569], ""type"": ""Point""}","39.49175393541569, -0.37485267359299973",POINT (-0.3748526735929997 39.49175393541569),39.49175393541569,-0.37485267359299973,16:12:07
283.0,49500.0,218,0,Camí de Montcada - Poble Nou (283),26,  Moncada - 11 min.   Moncada - 36 min.,"{""coordinates"": [-0.3836591454923775, 39.505061345957685], ""type"": ""Point""}","39.505061345957685, -0.3836591454923775",POINT (-0.3836591454923775 39.50506134595769),39.505061345957685,-0.3836591454923775,16:12:07
301.0,49500.0,247,0,Camí de Montcada - Ctra. Daniel (301),26,  Pta.de la mar - 42 min.,"{""coordinates"": [-0.38410612533223715, 39.50643977880957], ""type"": ""Point""}","39.50643977880957, -0.38410612533223715",POINT (-0.3841061253322371 39.50643977880957),39.50643977880957,-0.38410612533223715,16:12:07
1473.0,59430.0,27,0,Pius IX - Cabanilles (1473),10,  Sant Marcel.li - Próximo   Sant Marcel.li - 8 min.,"{""coordinates"": [-0.3929787208496793, 39.445156561421086], ""type"": ""Point""}","39.445156561421086, -0.3929787208496793",POINT (-0.3929787208496793 39.44515656142109),39.445156561421086,-0.3929787208496793,16:12:07
1435.0,73920.0,22,0,Tres Creus - Prínceps de Mònaco (1435),"73,N5",  Sant Isidre - 10 min.   Sant Isidre - 25 min.,"{""coordinates"": [-0.4062792044196312, 39.464658304594465], ""type"": ""Point""}","39.464658304594465, -0.4062792044196312",POINT (-0.4062792044196312 39.46465830459447),39.464658304594465,-0.4062792044196312,16:12:07
1311.0,54510.0,21,0,Teatre Flumen (1311),"28,94",  Est.del Nord - 5 min.   Av. França - 11 min.   Est.del Nord - 14 min.   Av. França - 27 min.,"{""coordinates"": [-0.3849897009799668, 39.483100923269106], ""type"": ""Point""}","39.483100923269106, -0.3849897009799668",POINT (-0.3849897009799668 39.48310092326911),39.483100923269106,-0.3849897009799668,16:12:07
1318.0,14470.0,8,0,Molinell (parell) - Alboraia (1318),98,  Est. Cabanyal - 14 min.   Est. Cabanyal - 26 min.,"{""coordinates"": [-0.36971221767465645, 39.484941180603634], ""type"": ""Point""}","39.484941180603634, -0.36971221767465645",POINT (-0.3697122176746565 39.48494118060363),39.484941180603634,-0.36971221767465645,16:12:07
1374.0,40890.0,29 (DAVANT),0,Punta al Mar (parell) - Riu (1374),15,  Cast/La Punta - 25 min.,"{""coordinates"": [-0.34044208651770597, 39.44549547235583], ""type"": ""Point""}","39.44549547235583, -0.34044208651770597",POINT (-0.340442086517706 39.44549547235583),39.44549547235583,-0.34044208651770597,16:12:07
1232.0,25380.0,13,0,Dolores Marqués - Reverend José María Pinazo (1232),"12,70",  La Fontsanta - 6 min.   Pl. America - 12 min.   La Fontsanta - 20 min.   Pl. America - 25 min.,"{""coordinates"": [-0.36284126148885215, 39.48667169114854], ""type"": ""Point""}","39.48667169114854, -0.36284126148885215",POINT (-0.3628412614888522 39.48667169114854),39.48667169114854,-0.36284126148885215,16:12:07
1723.0,,S/N (DAVANT TERRAPLÉN),0,Ribàs(parell) - Dr. Ruiz Comes (1723),14,  Cast/La Punta - 6 min.   Est.del Nord - 8 min.   Est.del Nord - 24 min.   Cast/La Punta - 42 min.,"{""coordinates"": [-0.3598748841091052, 39.431120032271004], ""type"": ""Point""}","39.431120032271004, -0.3598748841091052",POINT (-0.3598748841091052 39.431120032271),39.431120032271004,-0.3598748841091052,16:12:07
1619.0,25680.0,119 (DAVANT),0,Port - Cases Carbonell (1619),"30,4,92,N8",  La Malva-rosa - 2 min.   Natzaret - 7 min.   Natzaret - 7 min.   Natzaret - 17 min.   La Malva-rosa - 19 min.   Natzaret - 48 min.,"{""coordinates"": [-0.3480577235671096, 39.46441464056732], ""type"": ""Point""}","39.46441464056732, -0.3480577235671096",POINT (-0.3480577235671096 39.46441464056732),39.46441464056732,-0.3480577235671096,16:12:07
1590.0,40230.0,S/N,0,Joan Verdeguer - Port (1590),"19,30,4,92,N8",  Est.del Nord - Próximo   Hosp. Clinic - Próximo   Poeta Querol - 8 min.   Campanar - 11 min.   Est.del Nord - 13 min.   Poeta Querol - 18 min.   Campanar - 21 min.   Hosp. Clinic - 42 min.,"{""coordinates"": [-0.33382780592212613, 39.45919584810887], ""type"": ""Point""}","39.45919584810887, -0.33382780592212613",POINT (-0.3338278059221261 39.45919584810887),39.45919584810887,-0.33382780592212613,16:12:07
1592.0,40230.0,5,0,Joan Verdeguer - Issac Peral (1592),"19,30,4,92,N8",  Campanar - Próximo   Est.del Nord - 3 min.   Hosp. Clinic - 4 min.   Poeta Querol - 10 min.   Campanar - 13 min.   Est.del Nord - 15 min.   Poeta Querol - 20 min.   Hosp. Clinic - 44 min.,"{""coordinates"": [-0.3393311092781367, 39.45904837476364], ""type"": ""Point""}","39.45904837476364, -0.3393311092781367",POINT (-0.3393311092781367 39.45904837476364),39.45904837476364,-0.3393311092781367,16:12:07
1630.0,47790.0,1,0,Menorca - Eivissa (1630),"19,99,N9",  La Malva-rosa - 4 min.   La Malva-rosa - 8 min.   La Malva-rosa - 9 min.   La Malva-rosa - 12 min.,"{""coordinates"": [-0.34055460216094363, 39.46042944050221], ""type"": ""Point""}","39.46042944050221, -0.34055460216094363",POINT (-0.3405546021609436 39.46042944050221),39.46042944050221,-0.34055460216094363,16:12:07
1660.0,80950.0,85,0,Mestre Rodrigo (Imparell) - General Avilés (1660),67,  Est.del Nord - 17 min.   Est.del Nord - 33 min.,"{""coordinates"": [-0.40220967311346134, 39.483700800912], ""type"": ""Point""}","39.483700800912, -0.40220967311346134",POINT (-0.4022096731134613 39.483700800912),39.483700800912,-0.40220967311346134,16:12:07
1681.0,61410.0,59,0,Primat Reig - Motilla del Palancar (1681),"11,89,N2",  La Fe - 2 min.   La Fe - 7 min.   Els Orriols - 10 min.   Els Orriols - 19 min.,"{""coordinates"": [-0.36924724968429995, 39.488755876198006], ""type"": ""Point""}","39.488755876198006, -0.36924724968429995",POINT (-0.3692472496842999 39.48875587619801),39.488755876198006,-0.36924724968429995,16:12:07
1691.0,57300.0,20,0,Pérez Galdós - Martínez Aloy (1691),"71,90",  La Fe - 4 min.   la Llum - 9 min.   La Fe - 11 min.   la Llum - 19 min.,"{""coordinates"": [-0.38735100342719375, 39.46339125130437], ""type"": ""Point""}","39.46339125130437, -0.38735100342719375",POINT (-0.3873510034271938 39.46339125130437),39.46339125130437,-0.38735100342719375,16:12:07
1770.0,,IMPAR,0,la Murta (imparell) - Assagador la Torre (1770),"14,9",  Forn d'Alcedo - 4 min.   Forn d'Alcedo - 14 min.   Cast/F.Alcedo - 21 min.   Cast/F.Alcedo - 51 min.,"{""coordinates"": [-0.3768711214223966, 39.426914611404804], ""type"": ""Point""}","39.426914611404804, -0.3768711214223966",POINT (-0.3768711214223966 39.4269146114048),39.426914611404804,-0.3768711214223966,16:12:07
1822.0,7590.0,70,0,Ausiàs March - Na Rovella (1822),6,  Hosp. La Fe - Próximo   Hosp. La Fe - 11 min.,"{""coordinates"": [-0.37132920534778463, 39.45013783002448], ""type"": ""Point""}","39.45013783002448, -0.37132920534778463",POINT (-0.3713292053477846 39.45013783002448),39.45013783002448,-0.37132920534778463,16:12:07
1895.0,17610.0,21 (DAVANT),0,Catalunya - Clariano (1895),"93,98",  Est. Cabanyal - 7 min.   Pass. Marítim - 8 min.   Pass. Marítim - 15 min.   Est. Cabanyal - 23 min.,"{""coordinates"": [-0.3518566251500697, 39.48077588982563], ""type"": ""Point""}","39.48077588982563, -0.3518566251500697",POINT (-0.3518566251500697 39.48077588982563),39.48077588982563,-0.3518566251500697,16:12:07
1989.0,2250.0,47 ACC (DAVANT),0,Centre Salut Alfahuir (1989),70,  Alboraia - 11 min.   Alboraia - 25 min.,"{""coordinates"": [-0.35936182500839153, 39.49303184634858], ""type"": ""Point""}","39.49303184634858, -0.35936182500839153",POINT (-0.3593618250083915 39.49303184634858),39.49303184634858,-0.35936182500839153,16:12:07
1820.0,81191.0,10 ACC,0,Pedreguer - Juan Ramón Jiménez (1820),8,  Hosp. La Fe - 7 min.   Hosp. La Fe - 18 min.,"{""coordinates"": [-0.3760500032781237, 39.45375873570994], ""type"": ""Point""}","39.45375873570994, -0.3760500032781237",POINT (-0.3760500032781237 39.45375873570994),39.45375873570994,-0.3760500032781237,16:12:07
1685.0,2400.0,28,0,Campanar - Conchita Piquer (1685),"60,89",  La Fe - Próximo   Est.del Nord - 6 min.   La Fe - 13 min.   Est.del Nord - 20 min.,"{""coordinates"": [-0.3909392294417871, 39.48597583009231], ""type"": ""Point""}","39.48597583009231, -0.3909392294417871",POINT (-0.3909392294417871 39.48597583009231),39.48597583009231,-0.3909392294417871,16:12:07
1693.0,53640.0,133,0,Trànsits (1693),"60,64,90",  C. Benlloch - Próximo   C. Benlloch - 4 min.   Benicalap - 10 min.   Torrefiel - 12 min.   Benicalap - 21 min.   Torrefiel - 22 min.,"{""coordinates"": [-0.38721140458740655, 39.48902174952564], ""type"": ""Point""}","39.48902174952564, -0.38721140458740655",POINT (-0.3872114045874065 39.48902174952564),39.48902174952564,-0.38721140458740655,16:12:07
1743.0,58710.0,36 (DAVANT),0,Albereda - Palau de la Música (1743),94,  Av. França - 9 min.   Av. França - 26 min.,"{""coordinates"": [-0.3594678358556617, 39.46525968140742], ""type"": ""Point""}","39.46525968140742, -0.3594678358556617",POINT (-0.3594678358556617 39.46525968140742),39.46525968140742,-0.3594678358556617,16:12:07
144.0,24420.0,28,0,Dr. Manuel Candela (parell) - Rodríguez de Cepeda (144),"30,40",  Universitats - Próximo   Universitats - 12 min.   Hosp. Clinic - 15 min.   Hosp. Clinic - 55 min.,"{""coordinates"": [-0.3500404147013441, 39.46811774168418], ""type"": ""Point""}","39.46811774168418, -0.3500404147013441",POINT (-0.3500404147013441 39.46811774168418),39.46811774168418,-0.3500404147013441,16:12:07
163.0,900.0,2,0,Jardí de Monforte (163),"12,80",  Pl. America - 16 min.   Blasco Ibáñez - 16 min.   Pl. America - 29 min.   Blasco Ibáñez - 32 min.,"{""coordinates"": [-0.36572911053542906, 39.47876080700279], ""type"": ""Point""}","39.47876080700279, -0.36572911053542906",POINT (-0.3657291105354291 39.47876080700279),39.47876080700279,-0.36572911053542906,16:12:07
1624.0,25680.0,334,0,Port - Joan Josep Sister (1624),"30,4,N8",  Natzaret - 4 min.   Natzaret - 13 min.   Natzaret - 15 min.   Natzaret - 54 min.,"{""coordinates"": [-0.33323273871155684, 39.45999105455247], ""type"": ""Point""}","39.45999105455247, -0.33323273871155684",POINT (-0.3332327387115568 39.45999105455247),39.45999105455247,-0.33323273871155684,16:12:07
632.0,34500.0,46,0,Gravador Jordán - Alabau i Arce (632),"13,7,N7",  Fta. S.Lluís - 4 min.   Fta. S.Lluis - 12 min.   Fta. S.Lluís - 16 min.   Fta. S.Lluis - 26 min.,"{""coordinates"": [-0.36772614757463984, 39.44433423747381], ""type"": ""Point""}","39.44433423747381, -0.36772614757463984",POINT (-0.3677261475746398 39.44433423747381),39.44433423747381,-0.36772614757463984,16:12:07
1618.0,25680.0,118,0,Port -Tomàs Montañana (1618),"30,4,92,N8",  La Malva-rosa - Próximo   Natzaret - 6 min.   Natzaret - 7 min.   Natzaret - 16 min.   La Malva-rosa - 19 min.   Natzaret - 47 min.,"{""coordinates"": [-0.3508466685572746, 39.46523627420567], ""type"": ""Point""}","39.46523627420567, -0.3508466685572746",POINT (-0.3508466685572746 39.46523627420567),39.46523627420567,-0.3508466685572746,16:12:07
1419.0,81384.0,17 (DAVANT),0,Inst. Obrer de Val. (parell) - Autopista Saler (1419),"13,35,N9",  C.Arts i Cièn - 2 min.   Pta.de la Mar - 6 min.   C.Arts i Cièn - 17 min.   Pta.de la Mar - 22 min.,"{""coordinates"": [-0.35673574840528627, 39.45607640649157], ""type"": ""Point""}","39.45607640649157, -0.35673574840528627",POINT (-0.3567357484052863 39.45607640649157),39.45607640649157,-0.35673574840528627,16:12:07
1427.0,37650.0,16,0,Jacinto Benavente - Borriana (1427),"13,24,25,95",  C.Ciències - Próximo   Fta. S.Lluís - 3 min.   La Marina - 9 min.   Fta. S.Lluís - 18 min.   La Marina - 22 min.   El Perelló - 23 min.   El Palmar - 52 min.,"{""coordinates"": [-0.36283178051609055, 39.466328644711474], ""type"": ""Point""}","39.466328644711474, -0.36283178051609055",POINT (-0.3628317805160906 39.46632864471147),39.466328644711474,-0.36283178051609055,16:12:07
1243.0,47580.0,21,0,Mediterrània - Reina (1243),"32,N1,N9",  Est.del Nord - Próximo   Est.del Nord - 13 min.,"{""coordinates"": [-0.32906191517980315, 39.467796198514], ""type"": ""Point""}","39.467796198514, -0.32906191517980315",POINT (-0.3290619151798032 39.467796198514),39.467796198514,-0.32906191517980315,16:12:07
1165.0,37350.0,43,0,Centre de Salut Malva-rosa (1165),32,  Est.del Nord - 5 min.   Est.del Nord - 16 min.,"{""coordinates"": [-0.32582774053106034, 39.476845891542325], ""type"": ""Point""}","39.476845891542325, -0.32582774053106034",POINT (-0.3258277405310603 39.47684589154233),39.476845891542325,-0.32582774053106034,16:12:07
1190.0,73920.0,46 (CARRIL BUS),0,Tres Creus - dels Hostalers (1190),99,  La Malva-rosa - 7 min.   La Malva-rosa - 18 min.,"{""coordinates"": [-0.4039126647623946, 39.46024928238064], ""type"": ""Point""}","39.46024928238064, -0.4039126647623946",POINT (-0.4039126647623946 39.46024928238064),39.46024928238064,-0.4039126647623946,16:12:07
1533.0,30960.0,51,0,França - Higinio Noja (1533),19,  Est.del Nord - 6 min.   Est.del Nord - 18 min.,"{""coordinates"": [-0.3462774850590018, 39.459292536545], ""type"": ""Point""}","39.459292536545, -0.3462774850590018",POINT (-0.3462774850590018 39.459292536545),39.459292536545,-0.3462774850590018,16:12:07
741.0,38250.0,75 (DAVANT),0,Jesús - Pintor Segrelles (741),"10,11,27,71,9,N6",  La Torre - 3 min.   Forn d'Alcedo - 5 min.   la Llum - 7 min.   Patraix - 9 min.   La Torre - 11 min.   Sant Marcel.li - 14 min.   la Llum - 17 min.   Forn d'Alcedo - 18 min.   Patraix - 21 min.   Sant Marcel.li - 27 min.,"{""coordinates"": [-0.3855700270414216, 39.463825488082655], ""type"": ""Point""}","39.463825488082655, -0.3855700270414216",POINT (-0.3855700270414216 39.46382548808266),39.463825488082655,-0.3855700270414216,16:12:07
113.0,900.0,73 (BARDISSA),0,Blasco Ibáñez - Ramon Llull (113),"30,31,71,81,N1",  Est.del Nord - 3 min.   Poeta Querol - 4 min.   la Llum - 9 min.   Poeta Querol - 13 min.   Est.del Nord - 16 min.   la Llum - 20 min.   Hosp. Clinic - 20 min.,"{""coordinates"": [-0.3485478884207629, 39.47431555984993], ""type"": ""Point""}","39.47431555984993, -0.3485478884207629",POINT (-0.3485478884207629 39.47431555984993),39.47431555984993,-0.3485478884207629,16:12:07
155.0,900.0,31,0,Blasco Ibáñez - Almela i Vives (155),"30,31,71,81",  Est.del Nord - 8 min.   Poeta Querol - 8 min.   la Llum - 12 min.   Poeta Querol - 17 min.   Est.del Nord - 20 min.   la Llum - 23 min.   Hosp. Clinic - 24 min.,"{""coordinates"": [-0.3560728174169527, 39.476892007961546], ""type"": ""Point""}","39.476892007961546, -0.3560728174169527",POINT (-0.3560728174169527 39.47689200796155),39.476892007961546,-0.3560728174169527,16:12:07
